SEO-4,"User utilizes the ""Add Summary & Supporting Docs"" option on their previously created Equity Offering. The user successfully fills out all fields and uploads all documents. User is able to verify the Summary and Supporting Docs are added to their offering. This is the happy path.",User is a sponsor who has previously completed the Equity Offering creation process (SEO-1). They are logged in and are on the dashboard.,1,User selects the edit button (the pencil icon) on their previously created Equity Offering.,,"User is directed to the ""Edit Listing"" page.  The modules all contain their previously input information.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects the ""Add Summary & Supporting Docs"" button.",,"User is directed to the ""Please upload supporting documents"" page. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User selects the upload button (document icon) on the ""PPM"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,User selects file for upload,"""SE0-4_PPM.PDF""","The ""PPM"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User selects the view button on the uploaded ""PPM"" (the eye icon).",,"User sees ""PPM"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User closes the ""PPM"" document.",,"User remains on the ""Supporting documents"" page. Their document information columns are valid in the ""PPM"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User selects the upload button (document icon) on the ""Subscription Agreement"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,User selects file for upload,"""SE0-4_Subscription_Agreement.docx""","The ""Subscription Agreement"" row now contains the the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User selects the view button on the uploaded ""Subscription Agreement"" (the eye icon).",,"User sees ""Subscription Agreement"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User closes the ""Subscription Agreement"" document.",,"User remains on the ""Supporting documents"" page. Their document information columns are valid in the ""Subscription Agreement"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects the upload button (document icon) on the ""Operating Agreement"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,User selects file for upload,"""SE0-4_Operating_Agreement.PDF""",The  row now contains the Correct type and file name.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User selects the view button on the uploaded ""Operating Agreement"" (the eye icon).",,"User sees ""Operating Agreement"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User closes the ""Operating Agreement"" document.",,"User remains on the ""Please upload supporting documents"" page. Their document information columns are valid in the ""Operating Agreement"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User selects the ""Save & Next"" button.",,"User is directed to the ""Pitch Deck & Marketing Materials"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/185,
,,,16,"User selects the upload button (document icon) on the ""Pitch Deck"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,User selects file for upload,"""SEO-4_Pitch_Deck.PDF""","The row now contains the Type: ""PDF"" and the ""Eye"" Icon ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User selects the view button on the uploaded ""Pitch Deck"" (the eye icon).",,"User sees ""Pitch Deck"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User closes the ""Pitch Deck"" document.",,"User remains on the ""Pitch Deck & Marketing Materials""  page. Their document information columns are valid in the ""Pitch Deck"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User selects the upload button (document icon) on the ""Video Embed"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,User selects file for upload,"""SEO-4_Video_Embed.mp4""",The row now contains the right correct file type and File.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,22,"User selects the view button on the uploaded ""Video Embed"" (the eye icon).",,"User sees ""Video Embed"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User closes the ""Video Embed"" document. ",,"User remains on the ""Pitch Deck & Marketing Materials""  page. Their document information columns are valid in the ""Video Embed"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User selects the ""Save & Next"" button.",,"User is directed to the ""Leadership info"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,25,"User selects ""Add Team Member"".",,"User is taken to the ""Team Member"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User enters name into the ""Name"" field.","""SEO-4 Name1""","User is able to enter their information into the ""Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,"User enters a role or position into the ""Role or Position"" field. ","""SEO-4 Role/Position1""","User is able to enter their information into the ""Role or Position"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,28,"User enters a linkedin URL into the ""Linkedin Profile"" field.","""https://www.linkedin.com/in/travis-o-banion-494929262/""","User is able to enter their information into the ""Linkedin Profile"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,29,"User drags a photo into the ""Leadership Photo"" section.","""SE0-4_lead_photo_1.jpeg""","User is able to upload their document into the ""Leadership Photo"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,30,"User enters a bio into the ""Short Bio"" field.","""SE0-4 !@#$%^&*()_ this is a short bio test 1.""","User is able to enter their information into the ""Short Bio"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,Can't use symbols,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/372,
,,,31,"User selects the ""Save & Next"" button.",,"Leadership information is added beneath the first entry at the top of the screen. The ""Name"" and ""Position"" column are populated with the previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,32,"User selects the ""Add Team Member"" button.",,"Leadership information is added to the top of the screen.  The ""Name"" and ""Position"" column are populated with the previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,33,"User enters a name into the ""Name"" field.","""SEO-4 Name2""","User is able to enter their information into the ""Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,34,"User enters a rile or position into the ""Role or Position"" field. ","""SEO-4 Role/Position2"" ","User is able to enter their information into the ""Role or Position"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,35,"User enters a linkedin URL into the ""Linkedin Profile"" field.","""https://www.linkedin.com/in/smilebestybay/""","User is able to enter their information into the ""Linkedin Profile"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,36,"User drags a photo into the ""Leadership Photo"" section.","""SE0-4_lead_photo_2.png""","User is able to upload their document into the ""Leadership Photo"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,37,"User enters a short bio into the ""Short Bio"" field.","""SE0-4 !@#$%^&*()_ this is a short bio test 2.""","User is able to enter their information into the ""Short Bio"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,38,"User selects the ""Save & Next"" button.",,"Leadership information is added beneath the first entry at the top of the screen. The ""Name"" and ""Position"" column are populated with the previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,39,"User selects the ""Save & Next"" button.",,"User is directed to the ""Edit Listing"" screen, all of their input information is visble on the modules, the ""PPM & Legal Docs"" have an ""initiated"" indicator.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,40,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Equity Offering, it's listed as ""Initiated"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,41,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously uploaded assets are visible and match the values captures during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,**Automation Only**,Continue to SEO-6 **This may be a separate test**,,,,,,,
Sponsor Equity Offering SEO-5,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SEO-1,,,,,,,
SEO-5,"User utilizes the ""Add Summary & Supporting Docs"" option on their previously created Equity Offering. The user fills out fields and uploads documents with invalid data and unsupported file sizes or file types. User is met with error messages then fills out fields and uploads documents with valid data and supported file sizes and files types. User is able to verify the Summary and Supporting Docs are added to their offering.",User is a sponsor who has previously completed the Equity Offering creation process (SEO-1). They are logged in and are on the dashboard.,1,"User selects the ""Edit"" button (the pencil icon) on their previously created Equity Offering.",,"User is directed to the ""Edit Listing"" page. The modules all contain their previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects the ""Add Summary Supporting Docs"" button.",,"User is directed to the ""Please upload supporting documents"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User selects the ""Save"" button.",,"User is directed to the ""PPM and Legal docs"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,User attempts to upload an oversized file.,"""SEO-5-oversized-PPM.pdf"" (25MB)",An error message appears indicating the file exceeds the maximum size limit.,"Pass Desktop, Pass Mobile, Pass Tablet",,"When testing the desk top version no error is given test document is 123 MB and uploaded, mobile test no error was given and the document didn't upload",https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/191,
,,,5,User attempts to upload a file with an unsupported extension.,"""SEO-5-PPM.exe""",System only allows for PDF documentss all other documents are not visible for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User uploads a ""PPM"" document. ","""SEO-5-PPM.pdf""","User can see the the ""Eye"" icon next to ""PPM""  indicating document uploaded ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User selects the ""Save"" button without uploading all document types.",,"User is directed to the ""Pitch Deck Marketing Materials"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User enters a name into the ""Name"" field.","""SEO-5-Name o'Test""","No errors are received in the ""Name Field"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User enters a role or position into the ""Role or Position"" field.","""SEO-5-Role""","No errors are received in the ""Role or Position"" field. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,User attempts to upload a leadership photo in an unsupported format.,"""SEO-5-leader.gif""",Only acceptable formats are visible for user to upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
